month,open,high,low,close,volume,unadjustedVolume,changePercent,vwap,changeOverTime,marketCap,sma,ema,wma,dema,tema,williams,rsi,adx,standardDeviation,company_name,ticker,employee_category_label,layoff
2020-01,74.06,75.15,73.8,75.09,135647456,135647456,1.39,74.525,0.0139,1309599936360.0,56.28583333333333,59.936948245287205,61.640384615384605,68.81345049427324,73.03926011592304,-11.314229249011856,77.69596818180392,28.289380652429926,10.7875873564121,Apple,AAPL,4.0,0
2020-02,76.08,78.37,75.56,77.17,173985604,173985604,1.43,76.795,0.0143,1345875976680.0,58.37333333333333,61.22972543831994,63.49487179487179,69.83450035079736,73.18026228437837,-34.41131884790297,64.21266112707148,28.319600505412023,10.490407787858178,Apple,AAPL,4.0,0
2020-03,70.57,75.36,69.43,74.7,341397356,341397356,5.85,72.515,0.0585,1302798178800.0,59.71333333333333,61.58976767857841,64.29435897435897,69.17538219243187,71.1440450297032,-46.68697638994668,58.38080830675447,26.3056374900784,10.031596195133764,Apple,AAPL,4.0,0
2020-04,61.63,62.18,59.78,60.23,176218552,176218552,-2.27,60.955,-0.0227,1038985087160.0,61.65333333333333,63.41441880495097,66.40769230769232,71.3769512697576,73.36167347517836,-21.604468139121582,65.46746607504721,24.45950472602257,10.247164919571116,Apple,AAPL,4.0,0
2020-05,71.56,74.75,71.46,72.27,240616700,240616700,0.99217,72.51,0.0099217,1246678602840.0,64.63,65.88758514265082,69.15179487179488,74.71779182169476,77.13135802294391,-6.270627062706269,68.98900195292077,23.83264214548544,9.79821072101092,Apple,AAPL,4.0,0
2020-06,79.44,80.59,79.3,80.46,81018612,81018612,1.28,79.9475,0.0128,1387958494320.0,68.10666666666667,69.78180281301223,73.23948717948718,80.54862341635524,84.22954506104986,-4.226918798665165,74.49084565988801,24.578779709752546,11.118509592366935,Apple,AAPL,4.0,0
2020-07,91.28,91.84,90.98,91.03,110737236,110737236,-0.27388,91.2825,-0.0027388,1552755330660.0,72.52333333333333,75.39383314947189,79.10923076923078,89.25286086776644,94.9839698182363,-0.2745838338767746,79.57492953343412,26.31116116130368,14.389304670097474,Apple,AAPL,4.0,0
2020-08,108.2,111.64,107.89,108.94,308151388,308151388,0.68392,109.1675,0.0068392,1858257340680.0,78.92750000000001,83.64708958801468,87.80410256410255,102.35748387456935,111.31188623657168,-2.4518388791593795,84.62983014348644,29.14518823560387,19.94399246431533,Apple,AAPL,4.0,0
2020-09,132.76,134.8,130.53,134.18,152470142,152470142,1.07,133.0675,0.0107,2288791719960.0,83.91250000000001,88.59522965139703,93.47833333333334,108.61398948595917,117.29787002519814,-26.13462218554756,73.15861973410894,32.00148998327378,21.03398287097968,Apple,AAPL,4.0,0
2020-10,117.64,117.72,115.83,116.79,116120440,116120440,-0.72254,116.995,-0.0072254,1977852548010.0,87.80166666666668,91.71288662810518,97.31641025641024,111.28985469918004,118.26392981712378,-34.32747848638453,67.88540213448162,34.619766585304525,20.97249104316308,Apple,AAPL,4.0,0
2020-11,109.11,110.68,107.32,108.77,122866899,122866899,-0.31161,108.97,-0.0031161,1842032893630.0,92.15500000000004,95.91859637762748,102.12384615384616,116.0424006873635,122.40624875833691,-22.3152186726394,71.20513526579805,36.94764822261421,21.576481602275503,Apple,AAPL,4.0,0
2020-12,121.01,123.47,120.01,122.72,128166803,128166803,1.41,121.8025,0.0141,2078277803680.0,97.09500000000004,101.575735396454,108.36,123.39037975139156,130.20588508046274,-7.122839794488551,74.98162667099109,39.69143340077285,23.42612981978315,Apple,AAPL,4.0,0
2021-01,133.52,133.61,126.76,129.41,143301887,143301887,-3.08,130.825,-0.0308,2168067329160.0,101.64333333333332,106.25023764315338,113.72384615384615,128.66413092146155,134.93815375045077,-14.28105286056123,74.41183965290935,42.392444886963965,24.43365449993558,Apple,AAPL,4.0,0
2021-02,133.75,135.38,130.93,134.14,106239823,106239823,0.29159,133.55,0.0029159,2247311270640.0,106.05333333333334,108.55943185189902,116.74179487179488,129.47896741786764,133.52329943964804,-25.91907765934305,66.34976923068895,43.53577603257164,22.74196940069664,Apple,AAPL,4.0,0
2021-03,123.75,127.93,122.79,127.79,116307892,116307892,3.26,125.565,0.0326,2140926698040.0,110.935,110.6502884900684,119.21820512820511,130.12062035510823,132.31649816505964,-26.717912881434884,66.67736528930172,44.233725933881466,19.093338934473103,Apple,AAPL,4.0,0
2021-04,123.66,124.18,122.49,123.0,75089134,75089134,-0.53372,123.3325,-0.0053372,2045412633000.0,115.76916666666666,113.8517825685194,122.37589743589746,133.03563528993476,134.65128031528826,-18.511476300421016,70.00922388134263,45.27859394231541,16.09965706587842,Apple,AAPL,4.0,0
2021-05,132.04,134.07,131.83,132.54,75135100,75135100,0.37867,132.62,0.0037867,2204056832340.0,119.52916666666668,115.50689294259334,123.73602564102563,133.13986171569962,133.1946595501219,-31.12935096519228,64.80800275536876,46.19511289733891,11.911894236667631,Apple,AAPL,4.0,0
2021-06,125.08,125.35,123.94,124.28,67637118,67637118,-0.63959,124.6625,-0.0063959,2066698227880.0,123.34249999999996,118.80737095142511,126.41769230769232,136.5202874592189,136.6343029407733,-14.533428673578827,69.29471425701391,47.20202769753805,9.262436796905371,Apple,AAPL,4.0,0
2021-07,136.6,137.33,135.76,137.27,52485781,52485781,0.49048,136.74,0.0049048,2263187099670.0,126.64249999999998,122.96931388197513,129.88192307692307,141.47881032980447,142.24931414807287,-8.82729211087417,72.09192812549131,48.67577508862093,9.63526000773548,Apple,AAPL,4.0,0
2021-08,146.36,146.95,145.25,145.52,62879961,62879961,-0.57393,146.02,-0.0057393,2399205847920.0,128.54166666666666,127.40941943859434,133.7569230769231,146.82831344235854,148.24976845129976,-3.2943044254812386,73.83609479066743,50.16046818110946,11.900416542663075,Apple,AAPL,4.0,0
2021-09,152.83,154.98,152.34,152.51,80313711,80313711,-0.20938,153.165,-0.0020938,2514450823710.0,130.6825,129.57720106342595,135.75051282051282,147.84284967223783,148.06979626869,-31.55786944333198,66.04477282923986,51.66416741049651,11.726977534016743,Apple,AAPL,4.0,0
2021-10,141.9,142.92,139.11,142.65,94639581,94639581,0.52854,141.645,0.0052854,2338279428600.0,134.09416666666667,132.68840089982197,138.69166666666666,150.77650343038243,150.81830386886003,-14.937925510612695,68.91950077062963,52.44700456525976,10.800646939214134,Apple,AAPL,4.0,0
2021-11,148.99,149.7,147.8,148.96,74588258,74588258,-0.02013558,148.8625,-0.0002013558,2441711207040.0,137.94833333333335,137.70556999215705,143.4925641025641,157.25618444229946,158.5290641298883,-0.808244089715048,73.49160129619469,53.69093960038144,12.80972796571245,Apple,AAPL,4.0,0
2021-12,167.48,170.3,164.53,164.77,152423003,152423003,-1.62,166.77,-0.0162,2700864363480.0,141.68833333333336,143.8385592241329,149.58820512820515,165.57083926284832,168.49391603498526,-6.917475728155344,76.47956037235565,55.343211460118624,16.691926108817466,Apple,AAPL,4.0,0
2022-01,177.83,182.88,177.71,182.01,104701220,104701220,2.35,180.1075,0.0235,2962904752020.0,145.2566666666667,148.5987808819586,154.6792307692308,171.01551308672416,174.06803757288247,-12.228383036115684,74.39934424013265,56.31822207059712,18.688380228247592,Apple,AAPL,4.0,0
2022-02,174.01,174.84,172.31,174.61,86213911,86213911,0.34481,173.9425,0.0034481,2842441617220.0,148.91166666666666,151.1405069001188,157.7351282051282,172.25920231951753,173.74376883557187,-26.704630600929107,67.4679286586994,56.73533912974091,17.910588969160735,Apple,AAPL,4.0,0
2022-03,164.7,166.6,161.97,163.2,83474425,83474425,-0.91075,164.1175,-0.0091075,2656700486400.0,153.28333333333333,154.75119814625435,161.68871794871794,175.67606378632183,176.7682256404721,-13.725490196078404,70.42124746834055,57.24448959691366,17.23453477436768,Apple,AAPL,4.0,0
2022-04,174.03,174.88,171.94,174.31,78751328,78751328,0.16089,173.79,0.0016089,2817362942950.0,155.46583333333334,155.1971676622152,162.36051282051287,173.2801820250084,171.79967559005735,-41.67078596144339,59.8316844007641,57.71121085848868,15.942606676415526,Apple,AAPL,4.0,0
2022-05,156.71,158.23,153.27,157.96,123055265,123055265,0.79765,156.5425,0.0079765,2553098792200.0,157.485,154.21914186802823,161.34115384615384,168.69259373377196,164.38561232977148,-57.01387727804714,55.1335154180911,54.54578808184116,13.206359894636622,Apple,AAPL,4.0,0
2022-06,149.9,151.74,147.68,148.71,74286635,74286635,-0.79386,149.5075,-0.0079386,2403591550950.0,157.465,151.5269661960239,158.14653846153846,161.49573835995722,154.03971742427117,-85.75139146567717,49.32123428201205,51.21187640284611,13.23757310335496,Apple,AAPL,4.0,0
2022-07,136.04,139.04,135.66,138.93,71051552,71051552,2.12,137.4175,0.0212,2227100971260.0,158.8525,153.2166637043279,158.92269230769233,163.0815226577595,156.6846553032929,-37.9035250463822,59.28498420280302,49.124405447246346,12.81429613426608,Apple,AAPL,4.0,0
2022-08,161.01,163.59,160.89,161.51,67829379,67829379,0.31054,161.75,0.0031054,2589066996820.0,159.30166666666665,153.8325615959698,158.67153846153846,162.70089431103196,156.44494588632455,-47.71799628942485,56.78673046984927,48.04232169037067,12.653730565419126,Apple,AAPL,4.0,0
2022-09,156.64,158.42,154.67,157.96,74229896,74229896,0.8427,156.9225,0.008427,2532159140720.0,159.02666666666664,151.42755211966676,155.4251282051282,156.89651793707833,148.72663574123692,-83.00556586270874,48.7320244940153,44.96400932206338,13.066739795713731,Apple,AAPL,4.0,0
2022-10,138.21,143.07,137.69,142.45,114311663,114311663,3.07,140.355,0.0307,2263918391350.0,159.32166666666666,151.72177487048725,154.55025641025642,156.5983190436067,149.18406194810908,-54.91651205936918,54.35423659402171,41.80285292356302,12.893922233190164,Apple,AAPL,4.0,0
2022-11,155.08,155.45,149.13,150.65,80379345,80379345,-2.86,152.5775,-0.0286,2394238719950.0,157.88249999999996,151.15380950579691,152.81307692307692,154.79953003600616,147.48446171889185,-64.76808905380332,52.16546063044654,38.905126224937696,13.108348564305626,Apple,AAPL,4.0,0
2022-12,148.21,149.13,146.61,148.31,71250416,71250416,0.06747183,148.065,0.0006747183,2357049748130.0,153.9125,147.88860804336662,148.5126923076923,148.21058571610266,139.20851472222094,-92.88592956018924,45.37149133867453,35.90469021683217,13.743360290821652,Apple,AAPL,4.0,0
2023-01,130.28,130.9,124.17,125.07,112117471,112117471,-4.0,127.605,-0.04,1974499350780.0,151.37166666666667,147.33497603669483,147.03230769230768,147.13896083105686,139.0835221699174,-63.708513708513735,50.90547670354977,33.314651068122735,12.40372715042629,Apple,AAPL,4.0,0
2023-02,143.97,146.61,141.32,145.43,77663633,77663633,1.01,144.3325,0.0101,2295925806220.0,149.89583333333334,147.3465181848956,146.4228205128205,147.19042559783338,140.40806586951018,-58.0808080808081,52.05663717807309,31.13507652338311,11.71455822067378,Apple,AAPL,4.0,0
2023-03,146.83,147.23,145.01,145.31,55478991,55478991,-1.04,146.095,-0.0104,2294031347740.0,149.08666666666667,150.04705384875783,148.73115384615383,152.20004414451165,148.4149637367748,-25.01840942562593,58.06920145019875,29.799504130588527,10.21946046629773,Apple,AAPL,4.0,0
2023-04,164.27,166.29,164.22,166.17,56976187,56976187,1.16,165.2375,0.0116,2608472518380.0,150.08916666666667,153.0675071027951,151.89935897435896,157.44503626031064,156.12457802910097,-12.447095036552518,59.58049516382248,28.972171629733737,11.517895828038888,Apple,AAPL,4.0,0
2023-05,169.28,170.45,168.64,169.59,52472936,52472936,0.18313,169.49,0.0018313,2662158358260.0,152.45666666666668,156.787890625442,156.07794871794871,163.63997058557945,164.61651045369743,-3.80572671257701,61.949842571492624,28.928675307799967,13.725987719974434,Apple,AAPL,4.0,0
2023-06,177.7,180.12,176.93,180.09,68901809,68901809,1.34,178.71,0.0134,2826983305260.0,157.2275,162.50821514460478,162.46461538461537,173.1464035501665,177.17633673854843,-0.7253591238799474,66.65902016275545,29.823944240995484,16.98876301412201,Apple,AAPL,4.0,0
2023-07,193.78,193.88,191.76,192.46,31458198,31458198,-0.68118,192.97,-0.0068118,3002267067640.0,160.0558333333333,167.73002819928095,168.49884615384616,181.15002943486687,186.9138145273644,-2.403456656764788,67.31359563612645,30.84912567400072,20.16168580018932,Apple,AAPL,4.0,0
2023-08,196.24,196.73,195.28,195.61,35281426,35281426,-0.32104,195.965,-0.0032104,3051405284740.0,162.61,170.82848539939158,172.77794871794873,184.80564253728863,190.1541310713574,-13.988657844990533,62.66989211205107,30.0398690702768,21.53528809496946,Apple,AAPL,4.0,0
2023-09,189.49,189.92,188.28,189.46,45766503,45766503,-0.01583197,189.2875,-0.0001583197,2955468765640.0,165.36083333333335,170.88717995333133,174.10102564102564,182.763669846424,185.5118263219556,-36.48393194706993,54.679589769475164,28.83792669713623,20.31528671482526,Apple,AAPL,4.0,0
2023-10,171.22,174.3,170.93,173.75,52164535,52164535,1.48,172.55,0.0148,2694821321250.0,166.81333333333336,170.86915226820344,174.93320512820512,180.9032356749429,181.66963951193995,-37.0780448285174,54.47946385430824,27.52559789532493,20.02492627257893,Apple,AAPL,4.0,0
2023-11,171.0,174.23,170.12,173.97,56934906,56934906,1.74,172.33,0.0174,2698233469110.0,170.3066666666667,173.80466730386445,178.49269230769232,184.7789429089725,186.222985708128,-11.180124223602489,61.22761878076556,27.15281974903876,20.09979947384772,Apple,AAPL,4.0,0
2023-12,190.33,191.56,189.23,191.24,45704823,45704823,0.47812,190.59,0.0047812,2966087076120.0,175.52333333333334,176.68548771865454,181.91166666666663,188.40903050472224,190.2649081802044,-9.396951623591788,62.05311199143329,27.28057032765216,16.79548864692209,Apple,AAPL,4.0,0
2024-01,187.15,188.44,183.89,185.64,82488674,82488674,-0.80684,186.28,-0.0080684,2859943107840.0,178.86583333333337,177.87233576193844,183.2773076923077,188.79651261754367,189.6904840940988,-26.106346483704968,57.82119177975162,26.540170659183783,14.006747456335304,Apple,AAPL,4.0,0
2024-02,183.99,186.95,183.82,186.86,64885408,64885408,1.56,185.405,0.0156,2878738252160.0,181.64416666666668,178.31505333702484,183.56717948717943,187.9331947783793,187.5845252926367,-33.865757358219675,55.95230593819713,25.75389247195706,10.310668793643895,Apple,AAPL,4.0,0
2024-03,179.55,180.53,177.38,179.66,73563082,73563082,0.06126427,179.28,0.0006126427,2767816088960.0,182.1925,177.26350666979025,182.00346153846155,184.5121637863532,182.2121874851321,-70.63253012048196,51.35353760762659,23.84132387830667,9.552721361824943,Apple,AAPL,4.0,0
2024-04,171.19,171.25,169.48,170.03,46240500,46240500,-0.67761,170.4875,-0.0067761,2599337195630.0,182.24666666666667,176.19681333597634,180.1784615384616,181.42770576753324,177.77423262534106,-82.41418120427687,50.78860519168653,22.06453046017412,9.483208259280651,Apple,AAPL,4.0,1
2024-05,169.58,172.71,169.11,169.3,50383147,50383147,-0.16511,170.175,-0.0016511,2588177305300.0,183.49666666666667,178.66653436121078,181.71743589743588,185.18243805541883,183.1783549265764,-20.73719752391673,59.94997116520162,21.364858567421376,9.727644741777024,Apple,AAPL,4.0,0
2024-06,192.9,194.99,192.52,194.03,50080539,50080539,0.5858,193.61,0.005858,2966237699630.0,184.8841666666667,183.5824521517937,185.89025641025643,193.2555318696938,194.23122585764327,-17.07056307911616,65.7749667907317,22.46774384157167,12.03608287493162,Apple,AAPL,4.0,0
2024-07,212.09,217.51,211.92,216.75,60402929,60402929,2.2,214.5675,0.022,3313570176750.0,187.02,189.50515182074847,191.6126923076924,202.70158053270268,206.50846305593657,-20.710868079289103,68.85751615718445,24.25301668033436,15.6349704189039,Apple,AAPL,4.0,0
2024-08,224.37,224.48,217.02,218.36,62501000,62501000,-2.68,221.0575,-0.0268,3338183085560.0,190.4475,195.5812823098641,198.07115384615383,211.8888324030769,217.74252801457064,-11.250854408749134,70.60172334747104,24.37206852146902,19.480871868322527,Apple,AAPL,4.0,1
2024-09,228.55,229.0,221.17,222.77,50190600,50190600,-2.53,225.3725,-0.0253,3405601053170.0,195.59666666666664,201.33800810834657,204.61769230769232,220.0077800167041,226.9597101469365,-5.78263841421735,71.6045726830859,24.49031593566599,21.74955797762848,Apple,AAPL,4.0,0
2024-10,229.52,229.65,223.74,226.21,63285048,63285048,-1.44,227.28,-0.0144,3458190125410.0,200.3283333333333,205.37062224552403,209.5335897435897,224.58033351482285,230.91960769966207,-13.233082706766892,68.14916397868086,24.598709398679883,22.00853502368772,Apple,AAPL,4.0,0
